sample category	sample name	protein accessions	spectrum count
736_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	P61885	5
737_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8TZW1	18
738_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U1L6	9
739_1	./data/pyro_pt1.pout	Q8U363	2
740_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U2S5	28
741_1	./data/pyro_pt2.pout	Q8U0K1	1
742_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U0M6	3
743_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U4B4	2
744_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U0V4	5
745_1	./data/pyro_pt2.pout	Q8U4K0	1
746_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U0L5	6
747_1	./data/pyro_pt1.pout	Q8U0G9	1
748_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U1N3	2
749_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U155	4
750_1	./data/pyro_pt1.pout	Q8TZZ2	1
751_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	O93634	5
752_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U1F9	5
753_1	./data/pyro_pt1.pout	Q8U3Z9	1
754_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U1L1	9
755_1	./data/pyro_pt1.pout	Q8TZI9	1
756_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U034	7
757_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U2Y3	4
758_1	./data/pyro_pt2.pout	Q8TZN1	2
759_1	./data/pyro_pt1.pout	Q8U4G6	2
760_1	./data/pyro_pt1.pout	Q8TZL8	1
761_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	E7FHU4	2
762_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	E7FI46	4
763_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U2L4	4
764_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8TZM9	4
765_1	./data/pyro_pt1.pout	Q8U191	3
766_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q9V2Z7	25
767_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	E7FHH1	9
768_1	./data/pyro_pt2.pout	Q8U4L2	3
769_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	E7FHN9	3
770_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U4C2	7
771_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q9HGZ8	12
772_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U4P1	5
773_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q9HGZ9	13
774_1	./data/pyro_pt2.pout	Q8U2H4	7
775_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8TZJ9	11
776_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U409	9
777_1	./data/pyro_pt1.pout	Q8U483	1
778_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U2F2	2
779_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U1R9	8
780_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U207	3
781_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U221	29
782_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U100	5
783_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8TZP0	7
784_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U0R8	10
785_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U3H1	16
786_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U097	6
787_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8TZW4	25
788_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U0A9	6
789_1	./data/pyro_pt1.pout	Q8U3Z8	1
790_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U447	11
791_1	./data/pyro_pt2.pout	Q8U3A3	1
792_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U1G7	12
793_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U1U0	1
794_1	./data/pyro_pt2.pout	Q8U234	2
795_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q51798	21
796_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U109	23
797_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U186	3
798_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U3V2	11
799_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U0S9	7
800_1	./data/pyro_pt2.pout	Q8U398	1
801_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U1C9	4
801_2	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U0A3	3
802_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U2I9	3
803_1	./data/pyro_pt1.pout	Q8TZI2	2
804_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U2V3	11
805_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U076	18
806_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U4M8	5
807_1	./data/pyro_pt2.pout	Q8U073	1
808_1	./data/pyro_pt2.pout	Q8U013	1
809_1	./data/pyro_pt1.pout	Q8U3B6	1
810_1	./data/pyro_pt1.pout	Q8U475	1
811_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U0I5	5
812_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U373	21
813_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U217	3
814_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U4D3	22
815_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U026	4
816_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U019	2
817_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U105	6
818_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U471	1
819_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8TZM6	2
820_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U4J3	17
821_1	./data/pyro_pt1.pout	Q8U3V1	1
822_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U356	4
823_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	E7FHN6	4
824_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U3T6	8
825_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U0E9	3
826_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U0D4	1
827_1	./data/pyro_pt1.pout	Q8TZH7	1
828_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U3Q7	5
829_1	./data/pyro_pt2.pout	Q8U469	1
830_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U2S8	11
831_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U0Q3	15
832_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	|sp|Q8U3K2|GAPOR_PYRFU-Glyceraldehyde-3-phosphate:ferredoxin-oxidoreductase-OS=Pyrococcus...	1
833_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U012	8
834_1	./data/pyro_pt2.pout	Q8U1G8	2
835_1	./data/pyro_pt2.pout	Q8TZN5	1
836_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U425	24
837_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	E7FH90	2
838_1	./data/pyro_pt2.pout	Q8U3Y5	2
839_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U360	4
840_1	./data/pyro_pt2.pout	Q8U119	1
841_1	./data/pyro_pt2.pout	Q8U2W1	1
842_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U4J2	8
843_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U3Q4	13
844_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U0E7	6
845_1	./data/pyro_pt2.pout	Q8U0Y8	1
846_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U4F3	11
847_1	./data/pyro_pt2.pout	Q8U0F3	2
848_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U499	5
849_1	./data/pyro_pt1.pout	Q8U4L7	1
850_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U053	10
851_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U0N9	23
852_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8TZQ6	7
853_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U1S8	7
854_1	./data/pyro_pt1.pout	Q8U3T9	1
855_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U461	24
856_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U2S6	34
857_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	P60292	3
858_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U2G7	34
859_1	./data/pyro_pt2.pout	Q8U2F4	1
860_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U0B5	4
861_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8TZN6	12
862_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	P61998	6
863_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	E7FHG8	15
864_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U1F0	2
865_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U305	17
866_1	./data/pyro_pt2.pout	Q8U1F2	1
867_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U0L3	9
868_1	./data/pyro_pt2.pout	Q8U3J3	1
869_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U3T1	3
870_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U298	3
871_1	./data/pyro_pt2.pout	Q8TZS2	1
872_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U085	31
873_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U1V3	17
874_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q9HH01	6
875_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U153	6
876_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U4C6	8
877_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U0Z4	5
878_1	./data/pyro_pt2.pout	Q8U1K9	4
879_1	./data/pyro_pt1.pout	E7FHP5	4
880_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U4I9	9
881_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U108	10
882_1	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U009	7
