sample category	sample name	protein accessions	spectrum count
790	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U447	11
791	./data/pyro_pt2.pout	Q8U3A3	1
792	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U1G7	12
793	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U1U0	1
794	./data/pyro_pt2.pout	Q8U234	2
795	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q51798	21
796	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U109	23
797	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U186	3
798	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U3V2	11
799	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U0S9	7
800	./data/pyro_pt2.pout	Q8U398	1
801	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U1C9,Q8U0A3	6
802	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U2I9	3
803	./data/pyro_pt1.pout	Q8TZI2	2
804	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U2V3	11
805	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U076	18
806	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U4M8	5
807	./data/pyro_pt2.pout	Q8U073	1
808	./data/pyro_pt2.pout	Q8U013	1
809	./data/pyro_pt1.pout	Q8U3B6	1
810	./data/pyro_pt1.pout	Q8U475	1
811	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U0I5	5
812	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U373	21
813	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U217	3
814	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U4D3	22
815	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U026	4
816	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U019	2
817	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U105	6
818	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U471	1
819	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8TZM6	2
820	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U4J3	17
821	./data/pyro_pt1.pout	Q8U3V1	1
822	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U356	4
823	./data/pyro_pt1.pout,./data/pyro_pt2.pout	E7FHN6	4
824	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U3T6	8
825	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U0E9	3
826	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U0D4	1
827	./data/pyro_pt1.pout	Q8TZH7	1
828	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U3Q7	5
829	./data/pyro_pt2.pout	Q8U469	1
830	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U2S8	11
831	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U0Q3	15
832	./data/pyro_pt1.pout,./data/pyro_pt2.pout	|sp|Q8U3K2|GAPOR_PYRFU-Glyceraldehyde-3-phosphate:ferredoxin-oxidoreductase-OS=Pyrococcus...	1
833	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U012	8
834	./data/pyro_pt2.pout	Q8U1G8	2
835	./data/pyro_pt2.pout	Q8TZN5	1
836	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U425	24
837	./data/pyro_pt1.pout,./data/pyro_pt2.pout	E7FH90	2
838	./data/pyro_pt2.pout	Q8U3Y5	2
839	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U360	4
840	./data/pyro_pt2.pout	Q8U119	1
841	./data/pyro_pt2.pout	Q8U2W1	1
842	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U4J2	8
843	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U3Q4	13
844	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U0E7	6
845	./data/pyro_pt2.pout	Q8U0Y8	1
846	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U4F3	11
847	./data/pyro_pt2.pout	Q8U0F3	2
848	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U499	5
849	./data/pyro_pt1.pout	Q8U4L7	1
850	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U053	10
851	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U0N9	23
852	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8TZQ6	7
853	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U1S8	7
854	./data/pyro_pt1.pout	Q8U3T9	1
855	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U461	24
856	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U2S6	34
857	./data/pyro_pt1.pout,./data/pyro_pt2.pout	P60292	3
858	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U2G7	34
859	./data/pyro_pt2.pout	Q8U2F4	1
860	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U0B5	4
861	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8TZN6	12
862	./data/pyro_pt1.pout,./data/pyro_pt2.pout	P61998	6
863	./data/pyro_pt1.pout,./data/pyro_pt2.pout	E7FHG8	15
864	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U1F0	2
865	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U305	17
866	./data/pyro_pt2.pout	Q8U1F2	1
867	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U0L3	9
868	./data/pyro_pt2.pout	Q8U3J3	1
869	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U3T1	3
870	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U298	3
871	./data/pyro_pt2.pout	Q8TZS2	1
872	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U085	31
873	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U1V3	17
874	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q9HH01	6
875	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U153	6
876	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U4C6	8
877	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U0Z4	5
878	./data/pyro_pt2.pout	Q8U1K9	4
879	./data/pyro_pt1.pout	E7FHP5	4
880	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U4I9	9
881	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U108	10
882	./data/pyro_pt1.pout,./data/pyro_pt2.pout	Q8U009	7
